City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
351,Geraldton,AU,-28.7667,114.6,63.01,94,40,10.36,scattered clouds
352,Saskylakh,RU,71.9167,114.0833,39.7,79,0,16.22,clear sky
353,Kempsey,AU,-31.0833,152.8333,38.95,89,0,1.99,clear sky
354,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
355,Surt,LY,31.2089,16.5887,73.35,70,0,17.78,clear sky
356,Longyearbyen,SJ,78.2186,15.6401,37.24,81,100,3.44,overcast clouds
357,Hilo,US,19.7297,-155.09,80.26,73,0,4.0,clear sky
358,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
359,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
360,Kargasok,RU,59.0556,80.8572,62.96,61,100,7.43,overcast clouds
361,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
362,Tuktoyaktuk,CA,69.4541,-133.0374,41.0,65,75,9.22,broken clouds
363,Cherskiy,RU,68.75,161.3,64.65,36,64,15.7,broken clouds
364,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
365,Itarema,BR,-2.9248,-39.9167,80.91,81,36,11.86,scattered clouds
366,Siirt,TR,37.9326,41.9403,75.92,33,23,2.48,few clouds
367,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
368,Bambous Virieux,MU,-20.3428,57.7575,70.05,88,75,10.36,light rain
369,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
370,Todos Santos,MX,23.45,-110.2167,73.42,68,7,7.36,clear sky
371,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
372,Nikolskoye,RU,59.7035,30.7861,62.49,78,100,3.53,overcast clouds
373,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
374,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
375,Cape Town,ZA,-33.9258,18.4232,66.38,45,0,3.0,clear sky
376,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
377,Pangnirtung,CA,66.1451,-65.7125,39.2,81,75,11.5,broken clouds
378,Bambanglipuro,ID,-7.95,110.2833,76.05,93,100,3.02,overcast clouds
379,Bilma,NE,18.6853,12.9164,97.83,16,79,8.81,broken clouds
380,Tuktoyaktuk,CA,69.4541,-133.0374,41.0,65,75,9.22,broken clouds
381,Clyde River,CA,70.4692,-68.5914,34.03,93,100,10.36,overcast clouds
382,Dunedin,NZ,-45.8742,170.5036,39.79,65,57,1.99,broken clouds
383,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
384,Kimbe,PG,-5.5502,150.1429,74.48,94,14,2.84,few clouds
385,Fairbanks,US,64.8378,-147.7164,54.23,65,75,6.91,broken clouds
386,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
387,Broome,US,42.2506,-75.833,72.7,51,20,14.97,few clouds
388,Pundaguitan,PH,6.3711,126.1689,82.92,72,98,3.87,overcast clouds
389,Balkanabat,TM,39.5108,54.3671,75.42,56,0,7.36,clear sky
390,Hermanus,ZA,-34.4187,19.2345,64.94,40,33,9.33,scattered clouds
391,Alofi,NU,-19.0595,-169.9187,73.29,83,82,8.05,broken clouds
392,Shenjiamen,CN,29.9576,122.298,69.19,86,100,15.43,moderate rain
393,Vaini,TO,-21.2,-175.2,69.96,94,75,4.61,broken clouds
394,Tsumeb,NA,-19.2333,17.7167,58.46,31,0,8.05,clear sky
395,Cidreira,BR,-30.1811,-50.2056,55.42,64,58,20.42,broken clouds
396,Williams Lake,CA,52.1415,-122.1445,72.05,44,75,8.05,broken clouds
397,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
398,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
399,Tasiilaq,GL,65.6145,-37.6368,42.96,72,80,5.88,broken clouds
400,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
401,Castro,BR,-24.7911,-50.0119,60.17,84,100,5.66,overcast clouds
402,Cockburn Town,TC,21.4612,-71.1419,85.96,62,40,13.8,scattered clouds
403,Constitucion,CL,-35.3333,-72.4167,60.17,45,0,8.14,clear sky
404,New Norfolk,AU,-42.7826,147.0587,45.9,86,100,5.99,overcast clouds
405,Dok Kham Tai,TH,19.1624,99.9934,72.9,96,100,3.96,overcast clouds
406,San Patricio,US,28.017,-97.5169,97.52,40,9,18.41,clear sky
407,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
408,Cape Town,ZA,-33.9258,18.4232,66.38,45,0,3.0,clear sky
409,Asosa,ET,10.0667,34.5333,63.07,85,100,3.89,light rain
410,Puerto Ayora,EC,-0.7393,-90.3518,80.56,69,0,11.39,clear sky
411,Castro,BR,-24.7911,-50.0119,60.17,84,100,5.66,overcast clouds
412,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
413,Ribeira Grande,PT,38.5167,-28.7,64.8,94,75,4.61,broken clouds
414,Albany,US,42.6001,-73.9662,74.03,49,6,1.01,clear sky
415,Barrow,US,71.2906,-156.7887,30.22,93,100,11.5,overcast clouds
416,Bocas Del Toro,PA,9.3333,-82.25,82.58,74,84,7.99,broken clouds
417,Lebu,CL,-37.6167,-73.65,53.98,61,6,12.71,clear sky
418,Pevek,RU,69.7008,170.3133,43.14,64,100,3.58,overcast clouds
419,Zalantun,CN,48.0,122.7167,55.67,90,59,4.03,broken clouds
420,Kondinskoye,RU,59.6481,67.41,54.46,88,97,4.79,overcast clouds
421,Jalu,LY,29.0331,21.5482,86.58,34,6,18.79,clear sky
422,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
423,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
424,Aklavik,CA,68.2191,-135.0107,49.21,55,100,5.01,overcast clouds
425,Tiksi,RU,71.6872,128.8694,39.0,78,3,4.97,clear sky
426,Tiksi,RU,71.6872,128.8694,39.0,78,3,4.97,clear sky
427,Albany,US,42.6001,-73.9662,74.03,49,6,1.01,clear sky
428,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
429,Carnarvon,AU,-24.8667,113.6333,69.78,71,1,8.37,clear sky
430,New Norfolk,AU,-42.7826,147.0587,45.9,86,100,5.99,overcast clouds
431,Cape Town,ZA,-33.9258,18.4232,66.38,45,0,3.0,clear sky
432,Dunedin,NZ,-45.8742,170.5036,39.79,65,57,1.99,broken clouds
433,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
434,Anahuac,MX,27.2333,-100.15,99.03,33,4,13.24,clear sky
435,Lasa,IT,46.6166,10.7002,63.48,80,13,5.61,few clouds
436,Coahuayana,MX,18.7333,-103.6833,85.32,65,100,5.64,overcast clouds
437,Iqaluit,CA,63.7506,-68.5145,51.53,57,20,16.11,few clouds
438,Tasiilaq,GL,65.6145,-37.6368,42.96,72,80,5.88,broken clouds
439,Kaitangata,NZ,-46.2817,169.8464,36.88,90,29,4.65,scattered clouds
440,Avarua,CK,-21.2078,-159.775,75.25,60,72,5.75,broken clouds
441,Cabo San Lucas,MX,22.8909,-109.9124,91.62,67,13,10.63,few clouds
442,Nha Trang,VN,12.25,109.1833,82.4,83,100,5.12,overcast clouds
443,Belyy Yar,RU,53.6039,91.3903,57.09,54,0,0.0,clear sky
444,Slave Lake,CA,55.2834,-114.769,57.18,82,100,9.22,overcast clouds
445,Butaritari,KI,3.0707,172.7902,82.11,74,95,13.87,light rain
446,Kruisfontein,ZA,-34.0033,24.7314,59.49,46,0,7.16,clear sky
447,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
448,Norman Wells,CA,65.282,-126.8329,50.04,66,75,16.11,broken clouds
449,Mount Gambier,AU,-37.8333,140.7667,50.45,68,100,8.16,overcast clouds
450,Kavaratti,IN,10.5669,72.642,83.08,78,100,12.62,overcast clouds
451,Bang Saphan,TH,11.2126,99.5117,77.79,90,100,4.27,overcast clouds
452,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
453,Provideniya,RU,64.3833,-173.3,47.64,35,100,8.86,overcast clouds
454,Kavieng,PG,-2.5744,150.7967,81.1,74,18,12.48,few clouds
455,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
456,Avarua,CK,-21.2078,-159.775,75.25,60,72,5.75,broken clouds
457,Rosario,AR,-32.9468,-60.6393,57.94,26,0,11.5,clear sky
458,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
459,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
460,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
461,Jalu,LY,29.0331,21.5482,86.58,34,6,18.79,clear sky
462,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
463,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
464,Huangnihe,CN,43.5583,128.0239,50.27,95,36,2.26,scattered clouds
465,Ontario,US,34.0633,-117.6509,105.87,45,20,12.66,few clouds
466,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
467,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
468,Puerto Ayora,EC,-0.7393,-90.3518,80.56,69,0,11.39,clear sky
469,Lanivtsi,UA,49.8633,26.0908,63.54,87,72,5.61,broken clouds
470,Hermanus,ZA,-34.4187,19.2345,64.94,40,33,9.33,scattered clouds
471,General Roca,AR,-39.0333,-67.5833,55.24,25,0,10.78,clear sky
472,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
473,Hachinohe,JP,40.5,141.5,53.83,98,92,0.54,overcast clouds
474,Vaini,TO,-21.2,-175.2,69.96,94,75,4.61,broken clouds
475,Bredasdorp,ZA,-34.5322,20.0403,58.68,51,100,3.71,overcast clouds
476,Walvis Bay,NA,-22.9575,14.5053,79.75,18,0,0.0,clear sky
477,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
478,Gat,IL,31.61,34.7642,82.4,45,0,8.37,clear sky
479,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
480,Butaritari,KI,3.0707,172.7902,82.11,74,95,13.87,light rain
481,Codrington,AU,-38.2667,141.9667,51.64,66,100,15.5,overcast clouds
482,Elliot,ZA,-31.3333,27.85,47.1,42,0,6.69,clear sky
483,Bredasdorp,ZA,-34.5322,20.0403,58.68,51,100,3.71,overcast clouds
484,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
485,Iquitos,PE,-3.7481,-73.2472,75.24,94,100,4.61,heavy intensity rain
486,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
487,Airai,TL,-8.9266,125.4092,57.45,94,59,4.0,broken clouds
488,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
489,Yerbogachen,RU,61.2767,108.0108,49.08,91,14,5.21,few clouds
490,Nyurba,RU,63.2842,118.3319,49.57,82,82,4.59,broken clouds
491,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
492,Albany,US,42.6001,-73.9662,74.03,49,6,1.01,clear sky
493,Tual,ID,-5.6667,132.75,82.36,78,64,17.34,broken clouds
494,Provideniya,RU,64.3833,-173.3,47.64,35,100,8.86,overcast clouds
495,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
496,Conway,US,35.0887,-92.4421,77.79,76,40,8.05,scattered clouds
497,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
498,Mattru,SL,7.6244,-11.8332,76.6,93,100,4.59,light rain
499,Avarua,CK,-21.2078,-159.775,75.25,60,72,5.75,broken clouds
500,Broken Hill,AU,-31.95,141.4333,47.07,92,25,9.57,scattered clouds
501,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
502,San Narciso,PH,15.0143,120.0803,78.8,77,100,5.28,overcast clouds
503,Sambava,MG,-14.2667,50.1667,72.73,78,94,10.27,overcast clouds
504,Sur,OM,22.5667,59.5289,93.09,49,0,11.1,clear sky
505,Avera,US,33.194,-82.5271,87.39,30,99,3.36,overcast clouds
506,Saskylakh,RU,71.9167,114.0833,39.7,79,0,16.22,clear sky
507,Port Elizabeth,ZA,-33.918,25.5701,59.29,100,0,3.44,clear sky
508,Ribeira Grande,PT,38.5167,-28.7,64.8,94,75,4.61,broken clouds
509,Mar Del Plata,AR,-38.0023,-57.5575,48.09,82,40,16.11,scattered clouds
510,Broome,US,42.2506,-75.833,72.7,51,20,14.97,few clouds
511,Talnakh,RU,69.4865,88.3972,49.21,56,13,7.58,few clouds
512,Ahipara,NZ,-35.1667,173.1667,59.61,89,14,17.36,light rain
513,Salisbury,GB,51.0693,-1.7957,65.17,64,20,17.27,few clouds
514,Nikolskoye,RU,59.7035,30.7861,62.49,78,100,3.53,overcast clouds
515,Longyan,CN,25.1072,117.0225,73.47,99,100,3.0,overcast clouds
516,Alyangula,AU,-13.8483,136.4192,71.06,60,100,15.17,overcast clouds
517,Husavik,IS,66.0449,-17.3389,42.42,95,100,8.05,overcast clouds
518,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
519,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
520,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
521,Huron,US,41.1501,-82.5499,74.79,46,100,6.64,overcast clouds
522,Port Alfred,ZA,-33.5906,26.891,58.17,87,0,11.39,clear sky
523,Georgetown,MY,5.4112,100.3354,80.53,93,20,1.14,few clouds
524,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
525,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
526,Torrington,US,41.8007,-73.1212,77.68,51,44,5.99,scattered clouds
527,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
528,Motygino,RU,58.1831,94.7592,52.11,74,35,3.49,scattered clouds
529,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
530,Hithadhoo,MV,-0.6,73.0833,84.54,69,43,11.83,scattered clouds
531,Alice Springs,AU,-23.7,133.8833,36.95,93,97,0.0,overcast clouds
532,Lebu,CL,-37.6167,-73.65,53.98,61,6,12.71,clear sky
533,Kulhudhuffushi,MV,6.6221,73.07,82.38,77,53,11.23,broken clouds
534,Vanavara,RU,60.34,102.2797,53.91,66,80,0.85,broken clouds
535,Rio Grande,BR,-32.035,-52.0986,55.51,52,6,18.16,clear sky
536,Qaanaaq,GL,77.484,-69.3632,31.24,85,100,4.9,overcast clouds
537,Torbay,CA,47.6666,-52.7314,62.28,96,100,14.97,light rain
538,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
539,Tual,ID,-5.6667,132.75,82.36,78,64,17.34,broken clouds
540,Rawson,AR,-43.3002,-65.1023,48.99,31,35,8.21,scattered clouds
541,Narsaq,GL,60.9167,-46.05,61.02,54,100,3.98,overcast clouds
542,Praia,CV,14.9215,-23.5087,81.14,69,20,9.22,few clouds
543,Knoxville,US,35.9606,-83.9207,82.29,47,0,6.91,clear sky
544,Tiksi,RU,71.6872,128.8694,39.0,78,3,4.97,clear sky
545,Rio Grande,BR,-32.035,-52.0986,55.51,52,6,18.16,clear sky
546,Lima,PE,-12.0432,-77.0282,61.05,82,100,6.91,overcast clouds
547,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
548,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
549,Khatanga,RU,71.9667,102.5,40.14,77,100,8.32,overcast clouds
550,Portland,US,45.5234,-122.6762,68.97,83,100,5.99,overcast clouds
551,Cherskiy,RU,68.75,161.3,64.65,36,64,15.7,broken clouds
552,Tuktoyaktuk,CA,69.4541,-133.0374,41.0,65,75,9.22,broken clouds
553,Namibe,AO,-15.1961,12.1522,71.83,68,0,3.09,clear sky
554,Sao Joao Da Barra,BR,-21.6403,-41.0511,86.09,68,25,8.79,scattered clouds
555,Huai Thalaeng,TH,14.997,102.6475,78.26,79,100,8.95,overcast clouds
556,Ballina,AU,-28.8667,153.5667,46.27,81,0,8.37,clear sky
557,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
558,Asuncion,PY,-25.3007,-57.6359,62.04,63,75,16.11,broken clouds
559,Norman Wells,CA,65.282,-126.8329,50.04,66,75,16.11,broken clouds
560,Saint George,US,37.1041,-113.5841,102.63,15,0,3.44,clear sky
561,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
562,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
563,Georgetown,MY,5.4112,100.3354,80.53,93,20,1.14,few clouds
564,Vaini,TO,-21.2,-175.2,69.96,94,75,4.61,broken clouds
565,Roblin,CA,51.23,-101.3565,62.87,74,100,12.75,overcast clouds
566,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
567,Acajutla,SV,13.5928,-89.8275,83.75,69,100,7.29,overcast clouds
568,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
569,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
570,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
571,Hobyo,SO,5.3505,48.5268,79.45,78,29,25.28,scattered clouds
572,Kholtoson,RU,50.2981,103.3097,39.99,99,100,3.62,overcast clouds
573,Talnakh,RU,69.4865,88.3972,49.21,56,13,7.58,few clouds
574,Itoman,JP,26.1247,127.6694,80.98,94,75,21.85,broken clouds
575,Tasiilaq,GL,65.6145,-37.6368,42.96,72,80,5.88,broken clouds
576,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
577,Menongue,AO,-14.6585,17.691,54.57,56,0,4.56,clear sky
578,Kaitangata,NZ,-46.2817,169.8464,36.88,90,29,4.65,scattered clouds
579,Ternate,ID,0.8,127.4,79.79,81,100,4.23,overcast clouds
580,Ayagoz,KZ,47.9714,80.4392,70.14,35,34,8.34,scattered clouds
581,Albany,US,42.6001,-73.9662,74.03,49,6,1.01,clear sky
582,Shepetivka,UA,50.1855,27.0637,67.19,73,72,1.59,broken clouds
583,Aklavik,CA,68.2191,-135.0107,49.21,55,100,5.01,overcast clouds
584,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
585,Severo-Kurilsk,RU,50.6789,156.125,43.32,94,100,9.28,overcast clouds
586,Hilo,US,19.7297,-155.09,80.26,73,0,4.0,clear sky
587,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
588,Gara,HU,46.0319,19.0428,64.15,81,100,14.34,light rain
589,Avarua,CK,-21.2078,-159.775,75.25,60,72,5.75,broken clouds
590,Port Elizabeth,ZA,-33.918,25.5701,59.29,100,0,3.44,clear sky
591,New Norfolk,AU,-42.7826,147.0587,45.9,86,100,5.99,overcast clouds
592,Micheweni,TZ,-4.9667,39.8333,77.88,79,70,12.66,broken clouds
593,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
594,Hailey,US,43.5196,-114.3153,78.89,48,75,10.0,broken clouds
595,Sao Filipe,CV,14.8961,-24.4956,74.57,82,1,10.2,clear sky
596,Cape Town,ZA,-33.9258,18.4232,66.38,45,0,3.0,clear sky
597,Leningradskiy,RU,69.3833,178.4167,38.59,59,99,8.52,overcast clouds
598,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
599,Rabat,MA,33.9911,-6.8401,85.05,80,75,5.75,broken clouds
600,Yellowknife,CA,62.456,-114.3525,70.32,46,75,10.36,broken clouds
601,Enid,US,36.3956,-97.8784,92.01,44,0,16.11,clear sky
602,Nyurba,RU,63.2842,118.3319,49.57,82,82,4.59,broken clouds
